['07/19/19 19:03:10', 811.87770819664, 18.937, 66.0866]
['07/19/19 19:03:20', 821.8777031898499, 18.875, 65.975]
['07/19/19 19:03:30', 831.8775911331177, 18.812, 65.86160000000001]
['07/19/19 19:03:40', 841.8777170181274, 18.75, 65.75]
['07/19/19 19:03:50', 851.877701997757, 18.687, 65.6366]
['07/19/19 19:04:00', 861.8786571025848, 18.625, 65.525]
['07/19/19 19:04:10', 871.877690076828, 18.562, 65.41159999999999]
['07/19/19 19:04:20', 881.8782341480255, 18.5, 65.41159999999999]
['07/19/19 19:04:30', 891.8775911331177, 18.437, 65.1866]
['07/19/19 19:04:40', 901.8777141571045, 18.375, 65.075]
['07/19/19 19:04:50', 911.8777241706848, 18.312, 64.9616]
['07/19/19 19:05:00', 921.8775980472565, 18.25, 64.85]
['07/19/19 19:05:10', 931.8777101039886, 18.187, 64.73660000000001]
['07/19/19 19:05:20', 941.87770819664, 18.125, 64.625]
['07/19/19 19:05:30', 951.8775990009308, 18.062, 64.5116]
['07/19/19 19:05:40', 961.877720117569, 18.0, 64.4]
['07/19/19 19:05:50', 971.8782341480255, 17.937, 64.28659999999999]
['07/19/19 19:06:00', 981.8776280879974, 17.875, 64.17500000000001]
['07/19/19 19:06:10', 991.8777191638947, 17.75, 64.0616]
['07/19/19 19:06:20', 1001.8777351379395, 17.75, 63.95]
['07/19/19 19:06:30', 1011.9577991962433, 17.625, 63.836600000000004]
['07/19/19 19:06:40', 1021.9577000141144, 17.625, 63.725]
['07/19/19 19:06:50', 1031.957710981369, 17.562, 63.6116]
['07/19/19 19:07:00', 1041.957631111145, 17.5, 63.5]
['07/19/19 19:07:10', 1052.037691116333, 17.437, 63.3866]
['07/19/19 19:07:20', 1061.957690000534, 17.375, 63.275000000000006]
['07/19/19 19:07:30', 1071.957684993744, 17.312, 63.16160000000001]
['07/19/19 19:07:40', 1081.9577150344849, 17.25, 63.05]
['07/19/19 19:07:50', 1091.957684993744, 17.187, 62.9366]
['07/19/19 19:08:00', 1101.9576020240784, 17.125, 62.825]
['07/19/19 19:08:10', 1111.957710981369, 17.062, 62.711600000000004]
['07/19/19 19:08:20', 1121.9576981067657, 17.0, 62.6]
['07/19/19 19:08:30', 1131.9586291313171, 16.937, 62.4866]
['07/19/19 19:08:40', 1141.9577150344849, 16.875, 62.375]
['07/19/19 19:08:50', 1151.9577090740204, 16.812, 62.2616]
['07/19/19 19:09:00', 1161.95761013031, 16.75, 62.2616]
['07/19/19 19:09:10', 1171.9577071666718, 16.75, 62.03660000000001]
['07/19/19 19:09:20', 1181.9587121009827, 16.625, 61.925]
['07/19/19 19:09:30', 1191.957673072815, 16.562, 61.8116]
['07/19/19 19:09:40', 1201.9582350254059, 16.5, 61.7]
['07/19/19 19:09:50', 1211.9578621387482, 16.437, 61.7]
['07/19/19 19:10:00', 1221.9576151371002, 16.375, 61.586600000000004]
['07/19/19 19:10:10', 1231.9579000473022, 16.375, 61.475]
['07/19/19 19:10:20', 1241.9582350254059, 16.25, 61.3616]
['07/19/19 19:10:30', 1251.9578051567078, 16.25, 61.25]
['07/19/19 19:10:40', 1261.9577190876007, 16.187, 61.1366]
['07/19/19 19:10:50', 1271.9578630924225, 16.125, 61.025000000000006]
['07/19/19 19:11:00', 1281.9576201438904, 16.062, 60.91160000000001]
['07/19/19 19:11:10', 1291.958261013031, 16.0, 60.8]
['07/19/19 19:11:20', 1301.9578750133514, 15.937000000000001, 60.6866]
['07/19/19 19:11:30', 1311.9576001167297, 15.875, 60.575]
['07/19/19 19:11:40', 1321.9582221508026, 15.812000000000001, 60.461600000000004]
['07/19/19 19:11:50', 1331.9578671455383, 15.75, 60.35]
