['07/26/19 20:16:01', 636.876, 8.812, 47.975, 21.0, 69.80000000000001, 62.0]
['07/26/19 20:16:11', 646.956, 8.875, 47.975, 21.0, 69.80000000000001, 61.0]
['07/26/19 20:16:21', 657.036, 8.937, 48.086600000000004, 0, 32.0, 0]
['07/26/19 20:16:31', 667.116, 9.0, 48.2, 0, 32.0, 0]
['07/26/19 20:16:41', 677.196, 9.062, 48.3116, 0, 32.0, 0]
['07/26/19 20:16:51', 687.276, 9.062, 48.425, 0, 32.0, 0]
['07/26/19 20:17:01', 697.356, 9.125, 48.425, 21.0, 69.80000000000001, 59.0]
['07/26/19 20:17:12', 707.436, 9.125, 48.425, 0, 32.0, 0]
['07/26/19 20:17:22', 717.516, 9.125, 48.425, 21.0, 69.80000000000001, 58.0]
['07/26/19 20:17:32', 727.596, 9.125, 48.425, 0, 32.0, 0]
['07/26/19 20:17:42', 737.676, 9.187, 48.5366, 21.0, 69.80000000000001, 58.0]
['07/26/19 20:17:52', 747.756, 9.25, 48.650000000000006, 21.0, 69.80000000000001, 58.0]
['07/26/19 20:18:02', 757.836, 9.312, 48.7616, 21.0, 69.80000000000001, 57.0]
['07/26/19 20:18:12', 767.916, 9.312, 48.7616, 21.0, 69.80000000000001, 57.0]
['07/26/19 20:18:22', 777.996, 9.312, 48.7616, 21.0, 69.80000000000001, 57.0]
['07/26/19 20:18:32', 788.076, 9.312, 48.875, 21.0, 69.80000000000001, 57.0]
['07/26/19 20:18:42', 798.156, 9.375, 48.875, 21.0, 69.80000000000001, 57.0]
['07/26/19 20:18:52', 808.236, 9.375, 48.875, 21.0, 69.80000000000001, 57.0]
['07/26/19 20:19:02', 818.316, 9.437, 48.986599999999996, 21.0, 69.80000000000001, 57.0]
['07/26/19 20:19:13', 828.396, 9.5, 49.1, 21.0, 69.80000000000001, 56.0]
['07/26/19 20:19:23', 838.476, 9.5, 49.1, 21.0, 69.80000000000001, 56.0]
['07/26/19 20:19:33', 848.556, 9.437, 49.1, 21.0, 69.80000000000001, 56.0]
['07/26/19 20:19:43', 858.636, 9.5, 49.1, 21.0, 69.80000000000001, 56.0]
['07/26/19 20:19:53', 868.716, 9.5, 49.1, 21.0, 69.80000000000001, 56.0]
['07/26/19 20:20:03', 878.796, 9.5, 49.211600000000004, 21.0, 69.80000000000001, 55.0]
['07/26/19 20:20:13', 888.876, 9.562, 49.211600000000004, 21.0, 69.80000000000001, 55.0]
['07/26/19 20:20:23', 898.956, 9.625, 49.325, 21.0, 69.80000000000001, 55.0]
['07/26/19 20:20:33', 909.036, 9.625, 49.325, 21.0, 69.80000000000001, 55.0]
['07/26/19 20:20:43', 919.116, 9.687, 49.4366, 21.0, 69.80000000000001, 55.0]
['07/26/19 20:20:53', 929.196, 9.687, 49.55, 21.0, 69.80000000000001, 56.0]
['07/26/19 20:21:03', 939.276, 9.75, 49.55, 21.0, 69.80000000000001, 56.0]
['07/26/19 20:21:13', 949.356, 9.812, 49.6616, 21.0, 69.80000000000001, 56.0]
['07/26/19 20:21:24', 959.436, 9.875, 49.775000000000006, 21.0, 69.80000000000001, 55.0]
['07/26/19 20:21:34', 969.516, 9.937, 49.8866, 21.0, 69.80000000000001, 54.0]
['07/26/19 20:21:44', 979.596, 9.937, 49.8866, 21.0, 69.80000000000001, 54.0]
['07/26/19 20:21:54', 989.676, 9.937, 49.8866, 21.0, 69.80000000000001, 55.0]
['07/26/19 20:22:04', 999.756, 9.937, 50.0, 21.0, 69.80000000000001, 54.0]
['07/26/19 20:22:14', 1009.836, 10.0, 50.0, 21.0, 69.80000000000001, 53.0]
['07/26/19 20:22:24', 1019.916, 10.0, 50.0, 21.0, 69.80000000000001, 53.0]
['07/26/19 20:22:34', 1029.996, 10.0, 50.0, 21.0, 69.80000000000001, 54.0]
['07/26/19 20:22:44', 1040.076, 10.062, 50.111599999999996, 21.0, 69.80000000000001, 53.0]
['07/26/19 20:22:54', 1050.156, 10.062, 50.225, 21.0, 69.80000000000001, 53.0]
['07/26/19 20:23:04', 1060.236, 10.125, 50.225, 21.0, 69.80000000000001, 52.0]
['07/26/19 20:23:14', 1070.316, 10.125, 50.336600000000004, 21.0, 69.80000000000001, 52.0]
['07/26/19 20:23:25', 1080.396, 10.187, 50.336600000000004, 21.0, 69.80000000000001, 52.0]
['07/26/19 20:23:35', 1090.476, 10.187, 50.336600000000004, 21.0, 69.80000000000001, 52.0]
['07/26/19 20:23:45', 1100.556, 10.187, 50.336600000000004, 0, 32.0, 0]
['07/26/19 20:23:55', 1110.636, 10.187, 50.336600000000004, 0, 32.0, 0]
['07/26/19 20:24:05', 1120.716, 10.25, 50.45, 0, 32.0, 0]
['07/26/19 20:24:15', 1130.796, 10.25, 50.45, 0, 32.0, 0]
['07/26/19 20:24:25', 1140.876, 10.25, 50.5616, 0, 32.0, 0]
['07/26/19 20:24:35', 1150.956, 10.312, 50.675, 21.0, 69.80000000000001, 51.0]
['07/26/19 20:24:45', 1161.036, 10.375, 50.675, 21.0, 69.80000000000001, 51.0]
['07/26/19 20:24:55', 1171.116, 10.375, 50.675, 21.0, 69.80000000000001, 51.0]
['07/26/19 20:25:05', 1181.196, 10.375, 50.675, 21.0, 69.80000000000001, 50.0]
['07/26/19 20:25:15', 1191.276, 10.375, 50.7866, 21.0, 69.80000000000001, 51.0]
