['07/26/19 18:52:06', 636.845, 15.0, 59.0, 1.0, 33.8, 27.0]
['07/26/19 18:52:16', 647.005, 14.937000000000001, 58.8866, 1.0, 33.8, 28.0]
['07/26/19 18:52:26', 657.005, 14.875, 58.775000000000006, 1.0, 33.8, 27.0]
['07/26/19 18:52:36', 667.085, 14.812000000000001, 58.66160000000001, 1.0, 33.8, 27.0]
['07/26/19 18:52:46', 677.165, 14.75, 58.55, 1.0, 33.8, 27.0]
['07/26/19 18:52:56', 687.245, 14.625, 58.325, 1.0, 33.8, 28.0]
['07/26/19 18:53:06', 697.325, 14.562000000000001, 58.211600000000004, 1.0, 33.8, 28.0]
['07/26/19 18:53:16', 707.405, 14.5, 58.1, 1.0, 33.8, 28.0]
['07/26/19 18:53:26', 717.485, 14.437000000000001, 57.9866, 1.0, 33.8, 28.0]
['07/26/19 18:53:36', 727.565, 14.312000000000001, 57.875, 1.0, 33.8, 28.0]
['07/26/19 18:53:47', 737.645, 14.25, 57.650000000000006, 1.0, 33.8, 28.0]
['07/26/19 18:53:57', 747.725, 14.187000000000001, 57.53660000000001, 1.0, 33.8, 28.0]
['07/26/19 18:54:07', 757.805, 14.125, 57.425, 1.0, 33.8, 28.0]
['07/26/19 18:54:17', 767.885, 14.062000000000001, 57.3116, 0, 32.0, 0]
['07/26/19 18:54:27', 777.965, 14.0, 57.2, 0, 32.0, 0]
['07/26/19 18:54:37', 788.045, 13.937000000000001, 57.086600000000004, 0, 32.0, 0]
['07/26/19 18:54:47', 798.125, 13.875, 56.975, 0, 32.0, 0]
['07/26/19 18:54:57', 808.205, 13.75, 56.8616, 1.0, 33.8, 27.0]
['07/26/19 18:55:07', 818.285, 13.687000000000001, 56.6366, 1.0, 33.8, 27.0]
['07/26/19 18:55:17', 828.365, 13.625, 56.525000000000006, 1.0, 33.8, 28.0]
['07/26/19 18:55:27', 838.445, 13.562000000000001, 56.41160000000001, 1.0, 33.8, 27.0]
['07/26/19 18:55:37', 848.525, 13.5, 56.3, 1.0, 33.8, 28.0]
['07/26/19 18:55:47', 858.605, 13.375, 56.075, 1.0, 33.8, 28.0]
['07/26/19 18:55:58', 868.685, 13.312000000000001, 55.961600000000004, 1.0, 33.8, 27.0]
['07/26/19 18:56:08', 878.765, 13.25, 55.85, 1.0, 33.8, 27.0]
['07/26/19 18:56:18', 888.845, 13.187, 55.736599999999996, 1.0, 33.8, 28.0]
['07/26/19 18:56:28', 898.925, 13.125, 55.625, 1.0, 33.8, 28.0]
['07/26/19 18:56:38', 909.005, 13.062, 55.5116, 1.0, 33.8, 28.0]
['07/26/19 18:56:48', 919.085, 13.0, 55.400000000000006, 1.0, 33.8, 27.0]
['07/26/19 18:56:58', 929.165, 12.937, 55.175, 1.0, 33.8, 28.0]
['07/26/19 18:57:08', 939.245, 12.875, 55.0616, 1.0, 33.8, 28.0]
['07/26/19 18:57:18', 949.325, 12.75, 54.95, 1.0, 33.8, 28.0]
['07/26/19 18:57:28', 959.405, 12.687, 54.836600000000004, 1.0, 33.8, 28.0]
['07/26/19 18:57:38', 969.485, 12.625, 54.725, 0, 32.0, 0]
['07/26/19 18:57:48', 979.565, 12.562, 54.611599999999996, 0, 32.0, 0]
['07/26/19 18:57:59', 989.645, 12.5, 54.5, 1.0, 33.8, 28.0]
['07/26/19 18:58:09', 999.725, 12.437, 54.3866, 0, 32.0, 0]
['07/26/19 18:58:19', 1009.805, 12.375, 54.1616, 1.0, 33.8, 27.0]
