['07/26/19 19:58:08', 1.828, 0.312, 32.5616, 8.0, 46.4, 95.0]
['07/26/19 19:58:18', 11.908, 0.375, 32.7866, 0, 32.0, 0]
['07/26/19 19:58:28', 21.989, 0.437, 33.125, 0, 32.0, 0]
['07/26/19 19:58:38', 32.069, 2.187, 36.1616, 10.0, 50.0, 95.0]
['07/26/19 19:58:48', 42.148, 3.1870000000000003, 37.85, 0, 32.0, 0]
['07/26/19 19:58:58', 52.228, 3.8120000000000003, 38.8616, 10.0, 50.0, 95.0]
['07/26/19 19:59:08', 62.309, 4.125, 39.5366, 11.0, 51.8, 95.0]
